2016 2 1 1921 7378 1 0 0 0 7 8 "Owner-Occupied" 615022
2012 6 3 2644 10093 1 1 1 0 1 10 "Owner-Occupied" 960389
2009 3 2 1921 6226 1 1 0 0 3 6 "Owner-Occupied" 469545
2019 3 2 2080 7535 1 1 0 0 6 7 "Owner-Occupied" 1244010
2009 3 2 1879 5710 1 1 1 0 9 7 "Owner-Occupied" 1132133
2002 4 2 1968 7713 1 1 0 0 4 9 "Owner-Occupied" 655343
2010 2 2 1492 7155 0 1 0 0 8 3 "Rental" 880919
2020 2 2 1461 4264 0 0 0 0 8 4 "Rental" 438725
2017 3 2 1996 7634 1 1 0 0 8 5 "Owner-Occupied" 797745
2017 3 1 1900 6628 1 1 0 0 8 3 "Owner-Occupied" 813559
2020 2 2 1209 4546 0 1 0 1 4 5 "Owner-Occupied" 533106
2012 4 2 2301 7795 1 1 0 0 1 9 "Owner-Occupied" 574154
2014 3 2 2100 4226 1 0 0 0 9 4 "Owner-Occupied" 991058
2021 6 3 2780 12885 1 1 1 1 1 10 "Owner-Occupied" 1199845
2009 3 2 2101 6678 1 1 0 0 8 2 "Owner-Occupied" 1228840
2017 3 1 1881 7384 1 1 0 0 4 8 "Owner-Occupied" 700203
2019 4 2 2114 9096 1 0 0 0 1 9 "Owner-Occupied" 576367
2002 2 1 1355 5373 0 0 0 0 8 8 "Rental" 315327
2010 2 2 1349 4271 0 0 0 0 7 1 "Rental" 447810
2009 3 2 1565 4730 0 0 0 0 8 6 "Rental" 524447
2007 2 1 1669 7838 1 0 0 0 8 3 "Rental" 596085
2014 2 1 1748 7190 1 1 0 0 5 6 "Owner-Occupied" 535417
2007 6 3 2648 11634 1 1 1 0 2 10 "Owner-Occupied" 978899
1978 4 3 2340 10443 1 1 0 1 4 9 "Owner-Occupied" 774102
2016 2 1 1351 6624 0 1 0 0 6 5 "Owner-Occupied" 452936
1999 3 1 1927 6146 1 0 1 0 4 7 "Owner-Occupied" 676752
2015 3 2 1499 3909 0 1 0 0 4 5 "Owner-Occupied" 362410
2012 2 1 1113 5641 0 0 0 0 6 4 "Rental" 744018
2003 2 1 1274 4144 0 1 0 0 6 3 "Rental" 714962
2017 3 2 2238 6934 1 1 0 0 8 8 "Owner-Occupied" 872204
2009 4 2 2200 8383 1 0 0 1 2 9 "Owner-Occupied" 693587
1991 3 2 2067 9636 1 0 0 0 8 3 "Owner-Occupied" 549147
2018 6 3 2830 11295 1 0 1 1 1 9 "Owner-Occupied" 989178
2018 3 1 1746 8251 1 0 0 0 8 9 "Rental" 962095
2021 3 2 1879 4776 1 1 0 0 7 5 "Rental" 818333
2010 3 2 1634 6957 0 0 0 0 10 3 "Rental" 768773
2006 3 2 1359 5414 0 1 0 0 4 8 "Owner-Occupied" 362172
1999 2 2 1224 5343 0 0 0 0 7 7 "Rental" 451583
1978 3 2 1934 7904 1 1 0 0 8 8 "Owner-Occupied" 648258
2017 2 1 1252 3824 0 0 0 0 6 1 "Rental" 304463
2017 3 1 1903 7918 1 0 0 0 9 9 "Owner-Occupied" 794468
2018 3 2 2094 8612 1 1 0 0 6 5 "Owner-Occupied" 710133
2020 3 2 1520 7674 0 1 1 0 8 10 "Owner-Occupied" 1125019
2011 4 3 2126 3874 1 1 0 0 3 5 "Owner-Occupied" 534029
2018 3 2 2250 8577 1 1 0 0 7 6 "Owner-Occupied" 748774
2019 3 1 1785 8106 1 1 0 0 8 7 "Owner-Occupied" 822420
2020 3 2 2099 8198 1 0 0 0 7 7 "Rental" 873817
2016 2 1 1815 6753 1 0 0 0 4 3 "Rental" 565231
2019 6 3 2478 8631 1 1 1 0 1 9 "Owner-Occupied" 1019477
2017 4 1 2155 8291 1 1 0 0 2 8 "Owner-Occupied" 631897
2016 2 1 1139 5545 0 0 1 0 4 6 "Rental" 403623
2013 3 2 2198 9037 1 0 0 0 4 7 "Owner-Occupied" 563277
1983 2 1 1094 4611 0 0 0 0 6 4 "Rental" 438038
2020 3 2 2043 8835 1 1 0 0 7 9 "Owner-Occupied" 765294
2020 2 2 1391 5239 0 0 0 0 5 3 "Rental" 326543
2020 2 1 1345 5527 0 1 1 0 4 3 "Owner-Occupied" 414062
2018 2 1 1012 4663 0 0 0 0 7 4 "Rental" 353677
2012 2 1 1207 3573 0 0 0 0 7 1 "Rental" 369177
2018 3 1 2051 6707 1 1 0 0 9 2 "Owner-Occupied" 722628
2005 3 2 1949 4932 1 1 0 0 8 6 "Owner-Occupied" 719417
2014 1 1 1074 3693 0 0 0 0 3 4 "Rental" 182546
1993 3 2 1418 1998 0 1 0 0 9 7 "Rental" 676791
1975 3 2 2194 9552 1 1 0 0 7 6 "Owner-Occupied" 589348
2017 3 2 1946 9138 1 1 0 0 7 8 "Owner-Occupied" 722427
1991 3 1 1853 6334 1 1 0 0 8 7 "Rental" 654389
2021 2 1 1132 3973 0 0 0 0 1 8 "Rental" 260681
2005 2 1 1204 4611 0 0 0 0 8 6 "Rental" 838186
2015 1 1 1066 4032 0 0 0 0 3 1 "Rental" 264001
1991 3 1 1969 5352 1 1 0 0 8 8 "Owner-Occupied" 630659
2021 4 3 2196 8575 1 0 0 0 2 9 "Owner-Occupied" 857962
2000 3 2 1983 7830 1 1 0 0 9 9 "Rental" 1096557
2000 2 1 1227 4955 0 0 0 0 6 4 "Rental" 237109
2006 3 2 2009 9042 1 1 0 0 4 9 "Owner-Occupied" 593568
2017 4 2 2173 7135 1 1 0 0 1 8 "Owner-Occupied" 619317
1989 2 2 1427 6355 0 0 0 0 5 7 "Rental" 479572
2012 3 1 1889 8749 1 1 0 0 7 8 "Rental" 930065
2019 3 2 1331 3345 0 1 0 0 8 9 "Rental" 813605
2019 3 1 1857 5766 1 1 0 0 10 4 "Owner-Occupied" 992668
2011 2 1 1264 4068 0 0 0 0 8 3 "Rental" 670939
1963 2 1 1314 6295 0 0 0 0 3 1 "Rental" 257355
2014 3 2 1303 5704 0 1 0 0 10 8 "Rental" 1269695
1995 3 2 1937 7410 1 1 0 0 5 6 "Owner-Occupied" 661226
1995 3 2 1690 5925 0 1 0 0 7 9 "Rental" 657984
2019 2 1 1286 3686 0 0 0 0 4 2 "Rental" 402655
2021 4 3 2344 7060 1 1 0 0 2 10 "Owner-Occupied" 1107647
2005 4 2 2164 4865 1 1 0 1 1 8 "Owner-Occupied" 501706
2003 3 2 2271 9678 1 0 0 0 8 9 "Owner-Occupied" 725748
2021 3 2 1997 4271 1 1 0 0 7 4 "Owner-Occupied" 833560
1981 4 3 2383 7427 1 1 0 0 1 10 "Owner-Occupied" 477466
2000 3 2 1736 4261 1 1 1 0 8 8 "Owner-Occupied" 686282
1971 3 2 2026 6631 1 1 0 0 4 7 "Owner-Occupied" 368809
1993 2 1 1160 5618 0 0 0 0 7 7 "Rental" 388853
2019 3 2 2071 7305 1 1 0 0 8 5 "Owner-Occupied" 741502
2005 3 2 1895 9076 1 1 0 0 8 7 "Rental" 899296
2002 3 1 1995 5301 1 0 0 0 8 3 "Rental" 1270988
2020 4 3 2241 11180 1 0 0 0 1 10 "Owner-Occupied" 709910
2020 3 1 2172 8554 1 1 1 0 7 8 "Owner-Occupied" 934065
2012 3 2 1963 7498 1 1 0 0 9 4 "Owner-Occupied" 721547
2001 4 2 1582 4559 0 1 0 0 3 5 "Owner-Occupied" 669815
1992 1 1 1069 3352 0 0 0 0 6 1 "Rental" 501263
2015 2 2 1373 4345 0 0 0 0 6 6 "Rental" 323444
1999 2 1 1309 6170 0 0 0 0 9 5 "Rental" 496135
2021 2 1 1284 3473 0 0 0 0 8 4 "Owner-Occupied" 426775
2006 4 2 2252 9317 1 1 0 0 3 10 "Owner-Occupied" 621228
1976 3 2 1919 5915 1 1 0 0 6 9 "Owner-Occupied" 692837
2020 4 3 2280 8514 1 0 0 1 2 9 "Owner-Occupied" 847284
2015 3 2 1825 6458 1 0 0 0 6 3 "Owner-Occupied" 566925
1993 2 1 1829 8373 1 0 0 0 9 4 "Owner-Occupied" 583522
1987 4 2 2074 7566 1 1 0 0 2 8 "Owner-Occupied" 599087
2019 3 1 1808 7676 1 0 0 0 8 4 "Owner-Occupied" 743810
2021 4 2 2204 7271 1 1 0 0 1 5 "Owner-Occupied" 658665
2016 2 1 1148 3508 0 0 0 0 2 5 "Rental" 462122
2012 4 2 1979 6507 1 1 0 0 1 9 "Owner-Occupied" 484338
2018 3 2 2102 7825 1 1 0 0 7 8 "Owner-Occupied" 807193
2021 3 2 2107 8037 1 1 0 0 8 6 "Owner-Occupied" 954555
2014 3 1 1747 7423 1 1 0 0 8 3 "Owner-Occupied" 707477
2013 6 3 2427 7821 1 1 1 1 1 8 "Owner-Occupied" 1076890
2010 2 1 1388 4709 0 1 0 0 8 2 "Rental" 386408
1998 4 1 2079 6757 1 1 0 0 2 9 "Owner-Occupied" 422093
2019 3 1 1874 6922 1 0 0 0 8 7 "Owner-Occupied" 740762
2005 2 1 1822 3923 1 0 0 0 8 2 "Owner-Occupied" 411409
1993 3 2 2044 9448 1 0 1 0 6 8 "Owner-Occupied" 666514
2021 4 3 2359 6823 1 0 0 0 2 5 "Owner-Occupied" 762644
2015 3 1 1844 7277 1 0 0 0 8 7 "Owner-Occupied" 710476
1993 3 1 1948 6791 1 1 0 0 3 6 "Owner-Occupied" 426592
2004 3 1 1771 5115 1 0 0 0 8 7 "Owner-Occupied" 515427
1977 3 2 1993 6396 1 1 0 1 7 8 "Owner-Occupied" 488153
2005 3 2 1758 7585 1 1 0 0 4 10 "Owner-Occupied" 583410
2006 2 1 1182 6384 0 0 0 0 8 8 "Rental" 373253
2021 4 3 2143 7627 1 0 1 0 1 9 "Owner-Occupied" 914817
2001 3 2 2021 8670 1 1 0 0 6 5 "Rental" 795072
2004 4 3 2018 7635 1 1 1 0 1 9 "Owner-Occupied" 809240
2019 2 1 1594 4829 1 0 0 0 4 1 "Owner-Occupied" 477296
2021 3 1 1839 9658 1 0 0 0 8 4 "Owner-Occupied" 842528
1970 4 2 2301 8578 1 0 0 0 2 9 "Owner-Occupied" 535104
2021 3 2 2081 9330 1 1 1 0 8 8 "Owner-Occupied" 1277477
1998 3 1 1902 7826 1 1 0 0 8 4 "Owner-Occupied" 844156
2016 4 2 2075 7502 1 1 0 0 1 6 "Owner-Occupied" 794917
2004 3 2 1701 7648 1 1 0 0 8 6 "Owner-Occupied" 1220167
1988 3 2 1851 9797 1 1 0 0 8 6 "Owner-Occupied" 674994
2002 2 1 1620 4929 1 1 0 0 9 2 "Owner-Occupied" 617452
2021 3 1 1774 8001 1 1 0 0 5 6 "Owner-Occupied" 868337
2015 3 2 1901 6079 1 1 0 1 6 4 "Owner-Occupied" 698447
2015 3 1 1505 5233 0 0 0 0 8 5 "Rental" 579866
2018 3 2 1862 6173 1 1 0 0 3 8 "Owner-Occupied" 600792
2017 2 1 1014 4388 0 1 0 0 8 2 "Owner-Occupied" 528605
2019 4 3 2068 5925 1 1 0 1 1 6 "Owner-Occupied" 872993
1993 1 1 982 3003 0 0 0 0 9 3 "Rental" 339492
2011 4 3 1717 5521 0 1 0 0 1 7 "Owner-Occupied" 383924
1994 3 1 2009 8419 1 1 0 0 8 9 "Owner-Occupied" 546371
1998 2 1 1927 5114 1 0 0 0 9 7 "Owner-Occupied" 453695
1998 2 1 2062 5622 1 0 0 0 8 5 "Owner-Occupied" 462711
1983 3 2 2157 6158 1 1 0 0 8 7 "Rental" 609683
2021 1 1 1607 5756 1 1 0 0 4 2 "Owner-Occupied" 724093
2011 2 2 1277 3537 0 0 0 0 5 2 "Rental" 660754
2016 3 2 1949 5001 1 1 0 0 7 6 "Owner-Occupied" 625328
1999 4 2 2097 9321 1 1 0 0 1 9 "Owner-Occupied" 541602
2014 3 1 1810 6316 1 0 0 0 9 7 "Rental" 773843
2017 4 3 2121 9273 1 0 0 0 6 8 "Owner-Occupied" 840490
2016 2 1 1005 3784 0 0 0 0 8 1 "Rental" 367833
1965 3 2 2054 6793 1 1 0 0 9 3 "Owner-Occupied" 1133144
2010 3 2 1801 6175 1 1 0 0 6 7 "Owner-Occupied" 892325
2019 3 1 1972 4639 1 1 0 0 8 3 "Owner-Occupied" 671807
2003 2 1 1292 3442 0 0 0 0 7 2 "Rental" 312947
2019 2 1 1026 5098 0 0 0 0 9 4 "Rental" 539438
2012 3 2 2121 5242 1 1 0 0 5 8 "Owner-Occupied" 587993
2020 2 1 1252 6388 0 0 0 0 4 3 "Rental" 539069
2013 6 3 2819 9072 1 1 1 1 1 10 "Owner-Occupied" 1154436
2015 2 1 1601 8412 1 0 0 0 6 7 "Owner-Occupied" 517222
2005 3 2 2016 8421 1 1 0 0 3 5 "Rental" 680206
2009 2 2 1099 4187 0 1 1 0 9 7 "Rental" 755376
2008 4 2 2126 4735 1 1 1 0 2 10 "Owner-Occupied" 1078454
2016 2 1 1199 4232 0 1 0 0 5 6 "Rental" 538679
1978 3 1 1812 8453 1 0 0 0 9 7 "Owner-Occupied" 597478
2021 3 1 1820 8351 1 1 0 0 6 4 "Owner-Occupied" 1055173
2021 3 2 2015 8104 1 1 1 0 8 8 "Owner-Occupied" 1422106
2019 4 3 2193 7819 1 1 0 0 1 8 "Owner-Occupied" 605706
2021 3 2 2226 11988 1 1 0 0 8 9 "Owner-Occupied" 1124757
1992 2 1 1093 5545 0 0 0 0 3 4 "Rental" 539025
2017 3 2 1375 4804 0 1 0 0 7 4 "Rental" 572598
2020 3 1 1893 5960 1 0 0 0 8 8 "Owner-Occupied" 621990
2017 3 2 2130 10548 1 1 0 0 6 10 "Owner-Occupied" 1095295
2002 4 2 2056 6743 1 1 1 0 2 9 "Owner-Occupied" 609386
2014 3 2 2056 7841 1 1 0 0 9 8 "Rental" 940937
2013 4 2 1803 6525 1 1 1 1 1 10 "Owner-Occupied" 722047
1996 4 3 2469 9401 1 1 0 0 1 9 "Owner-Occupied" 515720
2021 4 3 2219 10594 1 1 0 0 1 10 "Owner-Occupied" 769316
1996 3 2 2080 7736 1 1 0 0 9 9 "Rental" 741235
2014 3 2 1968 8769 1 1 0 0 9 9 "Rental" 940267
2015 3 1 2112 6340 1 0 0 1 8 9 "Owner-Occupied" 782168
2021 3 2 1995 9677 1 1 1 0 6 8 "Owner-Occupied" 1263307
2012 3 2 1607 4701 1 0 0 0 7 5 "Rental" 764987
2012 4 2 1900 9681 1 1 0 0 2 9 "Owner-Occupied" 589650
2006 3 2 1890 10701 1 1 0 0 7 3 "Owner-Occupied" 668674
2007 2 1 894 3588 0 0 0 0 5 5 "Rental" 441958
2007 4 3 2166 8119 1 1 1 0 2 9 "Owner-Occupied" 913884
2011 2 1 1104 3931 0 0 0 0 9 5 "Rental" 499053
2018 3 1 1839 7323 1 0 1 0 10 10 "Owner-Occupied" 983281
2018 8 3 3048 10614 1 1 1 1 1 9 "Owner-Occupied" 1676629
2018 3 1 1633 6666 1 0 0 0 8 4 "Owner-Occupied" 654806
2019 3 1 1945 6676 1 1 0 0 8 4 "Owner-Occupied" 913725
2019 2 2 1375 5960 0 0 0 0 4 1 "Rental" 438754
2016 3 2 2031 9628 1 1 0 0 3 9 "Owner-Occupied" 793211
2021 3 2 1946 6914 1 1 0 0 4 4 "Owner-Occupied" 787382
2003 2 1 1160 2611 0 0 0 0 7 2 "Rental" 371308
2011 2 1 1771 5673 1 0 0 0 5 3 "Owner-Occupied" 469562
1997 3 1 2012 6067 1 1 0 0 9 5 "Owner-Occupied" 551655
2011 1 1 950 3528 0 0 0 0 7 2 "Rental" 266917
2018 2 1 1015 3400 0 0 0 0 2 1 "Rental" 253415
1983 2 1 1872 8139 1 0 0 0 8 5 "Owner-Occupied" 537459
2021 3 1 1790 6883 1 1 0 0 7 2 "Owner-Occupied" 826239
1986 2 1 1026 3847 0 0 0 0 8 2 "Rental" 604319
2019 8 3 3222 13758 1 1 1 0 1 10 "Owner-Occupied" 1668353
2014 8 3 3023 8966 1 1 1 0 1 9 "Owner-Occupied" 1420415
2016 2 2 1151 4112 0 1 0 0 8 3 "Rental" 518837
2016 2 1 1160 3415 0 0 0 0 6 2 "Rental" 250462
2000 3 2 2275 8427 1 1 0 0 6 7 "Owner-Occupied" 561792
1995 4 3 2142 5011 1 1 0 0 3 5 "Owner-Occupied" 696680
2000 3 2 1973 5915 1 0 1 0 6 5 "Owner-Occupied" 613121
1986 8 3 3183 11203 1 1 1 1 1 9 "Owner-Occupied" 1163864
2016 4 2 1900 8164 1 1 0 0 1 9 "Owner-Occupied" 684831
1990 2 1 1288 7231 0 0 0 0 10 6 "Rental" 1014178
2021 2 2 997 3522 0 0 0 0 9 4 "Rental" 560861
2016 3 2 2005 6817 1 1 0 0 4 7 "Owner-Occupied" 581382
1985 3 2 2098 5514 1 1 0 0 10 5 "Rental" 1222685
2010 2 1 1240 4651 0 0 0 0 8 2 "Rental" 421790
2000 2 1 1311 5980 0 1 0 0 6 8 "Rental" 747804
2004 3 1 2032 9035 1 0 1 0 6 9 "Owner-Occupied" 1142219
1973 4 2 2229 7765 1 0 0 1 1 9 "Owner-Occupied" 428065
2020 3 2 1506 5858 0 0 0 0 9 6 "Rental" 661597
1995 2 1 1760 5974 1 0 0 1 7 7 "Owner-Occupied" 649477
2005 2 1 1350 4275 0 0 0 0 6 2 "Owner-Occupied" 810636
2019 4 3 1327 3065 0 0 1 0 2 7 "Owner-Occupied" 603528
2006 3 2 1965 5688 1 0 0 0 5 6 "Owner-Occupied" 483406
1992 3 1 1342 5128 0 0 0 0 7 5 "Rental" 437871
1960 2 1 1587 5675 1 0 0 0 8 9 "Owner-Occupied" 411806
2006 2 1 1372 4973 0 0 0 0 7 2 "Rental" 329158
1997 2 1 1239 4605 0 0 0 0 7 2 "Rental" 334027
2021 2 1 1328 4748 0 0 0 0 9 8 "Rental" 463383
2008 3 1 1635 5594 1 0 0 0 10 7 "Rental" 816704
2005 4 3 2098 6932 1 1 0 0 2 10 "Owner-Occupied" 708521
2002 1 1 1247 5195 0 0 0 0 2 3 "Rental" 291771
1999 3 2 1890 5810 1 0 0 1 5 8 "Owner-Occupied" 625280
2019 3 1 1766 7781 1 0 0 0 6 9 "Owner-Occupied" 580520
2019 2 1 1258 3815 0 0 0 0 6 4 "Rental" 394420
2011 3 1 1856 8211 1 1 0 0 5 9 "Owner-Occupied" 788617
2012 2 1 1221 3264 0 0 0 0 10 3 "Rental" 393358
2016 2 1 1296 5108 0 1 0 0 8 4 "Rental" 512733
1982 3 2 1914 6704 1 1 0 0 9 3 "Rental" 629179
2012 4 2 2151 8319 1 1 1 0 1 10 "Owner-Occupied" 932320
2012 3 1 1925 8718 1 0 0 0 6 8 "Owner-Occupied" 607221
2018 2 2 1807 7185 1 0 0 0 6 5 "Owner-Occupied" 583670
2021 3 2 2238 7290 1 0 0 0 8 7 "Owner-Occupied" 1314173
2006 3 2 1478 6609 0 0 1 0 6 6 "Owner-Occupied" 519250
2019 2 1 1229 4434 0 0 0 0 6 2 "Rental" 417220
1996 2 1 1180 4464 0 1 1 0 5 6 "Rental" 296605
2014 3 1 1992 6365 1 1 0 0 9 5 "Owner-Occupied" 804864
2000 3 2 2182 9321 1 0 0 0 6 9 "Owner-Occupied" 723237
2004 3 2 1811 8206 1 0 0 0 6 7 "Owner-Occupied" 576537
2020 3 2 1906 6453 1 1 1 0 7 6 "Owner-Occupied" 1094315
2009 2 1 1247 5592 0 0 0 0 4 4 "Rental" 466727
1995 2 1 1616 6348 1 0 0 0 3 7 "Owner-Occupied" 463450
2017 3 2 1975 5445 1 0 0 0 5 7 "Rental" 692889
2020 2 1 1408 5784 0 0 0 0 2 8 "Rental" 959847
2018 4 2 2396 10357 1 1 0 0 1 10 "Owner-Occupied" 785427
2010 2 1 1120 4873 0 0 0 0 5 4 "Rental" 385808
1968 3 1 1697 7701 1 1 0 0 7 5 "Owner-Occupied" 1078452
1973 3 1 1744 5972 1 1 1 0 9 5 "Owner-Occupied" 1136709
1995 2 1 1773 5823 1 0 0 0 4 5 "Owner-Occupied" 322967
1993 4 2 2008 6945 1 1 0 0 2 9 "Owner-Occupied" 523133
2011 2 1 1767 7480 1 0 0 0 7 4 "Owner-Occupied" 556054
2018 2 1 1097 3190 0 0 0 0 6 2 "Rental" 482916
2021 2 2 1308 4923 0 0 0 0 8 3 "Rental" 656813
2021 3 1 1880 7196 1 0 0 0 5 7 "Owner-Occupied" 866256
2021 6 3 2818 9807 1 1 1 0 1 8 "Owner-Occupied" 1104974
2013 1 1 918 3422 0 0 0 0 1 1 "Rental" 208268
1995 3 2 1927 8652 1 0 1 0 9 8 "Owner-Occupied" 874017
2004 1 1 1117 4878 0 0 0 0 1 1 "Rental" 154867
2003 4 3 2304 8954 1 0 0 0 1 7 "Owner-Occupied" 594101
1987 2 1 1190 1646 0 0 0 0 8 3 "Rental" 271825
2011 2 2 1881 7382 1 0 0 0 7 4 "Owner-Occupied" 528603
2019 2 1 1165 4992 0 0 0 0 8 4 "Rental" 405885
2006 3 2 1903 6341 1 1 1 0 6 6 "Owner-Occupied" 1053397
2021 3 1 1184 4081 0 1 0 0 8 5 "Rental" 1195852
2018 2 1 1653 6285 1 0 0 0 7 5 "Owner-Occupied" 684527
2019 3 2 2110 9970 1 0 0 0 4 6 "Owner-Occupied" 588491
2019 4 2 2093 11068 1 1 0 0 1 9 "Owner-Occupied" 674996
2013 4 3 2095 10448 1 1 1 0 1 8 "Owner-Occupied" 803526
2011 3 1 1815 6230 1 0 0 0 9 9 "Rental" 710285
2021 4 3 2223 8278 1 1 1 0 1 9 "Owner-Occupied" 935915
2017 3 2 1987 9146 1 1 0 0 7 7 "Owner-Occupied" 808995
2020 4 2 2061 6329 1 1 0 0 2 9 "Owner-Occupied" 731513
2018 2 2 1194 3734 0 0 0 0 9 3 "Rental" 593590
2018 3 2 1969 8919 1 1 0 0 9 5 "Owner-Occupied" 821331
2007 4 1 2132 8652 1 0 0 0 2 9 "Rental" 684479
2015 3 2 2036 7678 1 0 1 0 6 9 "Owner-Occupied" 803446
2016 2 1 1323 6290 0 0 0 0 6 1 "Rental" 643538
2018 4 3 2268 7520 1 1 0 0 1 9 "Owner-Occupied" 601041
2009 3 1 1796 6915 1 1 0 0 9 9 "Rental" 871643
2015 3 2 2064 7982 1 1 0 0 4 8 "Owner-Occupied" 578803
2007 3 1 1917 7140 1 1 0 0 8 7 "Owner-Occupied" 596815
1992 3 2 1733 6831 1 1 0 0 8 7 "Owner-Occupied" 521620
2021 3 2 2050 6083 1 0 0 0 8 6 "Owner-Occupied" 806080
1991 3 2 2030 8852 1 0 0 0 8 5 "Owner-Occupied" 839534
2016 3 2 2063 5217 1 0 0 0 7 3 "Owner-Occupied" 917882
2013 3 2 1921 8262 1 1 0 0 7 6 "Owner-Occupied" 681316
2011 2 2 1598 6953 0 0 0 0 6 8 "Rental" 414821
2007 4 2 2197 6866 1 1 0 0 1 8 "Owner-Occupied" 679923
2021 4 2 2092 7642 1 0 0 0 2 8 "Owner-Occupied" 652378
2021 1 1 889 3114 0 0 0 0 5 2 "Rental" 401156
1985 3 1 1827 9386 1 1 0 0 7 6 "Owner-Occupied" 481973
2016 4 2 2182 7603 1 0 1 0 1 9 "Owner-Occupied" 834907
2016 3 1 2001 7288 1 1 0 0 7 9 "Owner-Occupied" 658829
2015 3 2 1929 5500 1 0 0 1 6 6 "Owner-Occupied" 851873
2013 4 3 2300 8416 1 1 1 0 1 9 "Owner-Occupied" 1037548
2020 2 1 1130 4833 0 0 0 0 5 5 "Rental" 343799
2010 2 1 1368 4942 0 0 0 0 7 3 "Rental" 518152
1993 3 2 2100 6272 1 1 0 1 8 6 "Owner-Occupied" 675078
2021 4 3 2050 9153 1 1 0 0 1 7 "Owner-Occupied" 716037
2005 4 2 2222 7701 1 0 1 1 2 10 "Owner-Occupied" 986263
2016 3 2 1999 8823 1 1 0 0 3 9 "Owner-Occupied" 655463
2021 2 1 1682 7906 1 1 0 0 3 6 "Owner-Occupied" 810309
2016 2 1 1273 4551 0 0 0 0 5 5 "Rental" 322558
1967 1 1 936 4300 0 0 0 0 1 3 "Rental" 159054
2021 4 2 1376 4406 0 1 0 0 1 8 "Rental" 574565
2016 2 1 1722 6938 1 0 0 0 1 8 "Owner-Occupied" 490642
2007 4 2 1955 8831 1 1 1 0 3 10 "Owner-Occupied" 815038
1988 2 2 1201 5150 0 0 0 0 9 6 "Rental" 514343
2012 3 1 1836 6121 1 1 0 0 10 8 "Owner-Occupied" 1027303
1989 2 1 1845 6343 1 0 0 0 6 4 "Owner-Occupied" 386944
1998 4 3 2277 9585 1 1 0 0 1 10 "Owner-Occupied" 473915
1996 2 1 1090 3483 0 0 0 0 6 3 "Rental" 273723
2021 3 2 2000 6693 1 1 0 1 9 7 "Owner-Occupied" 948804
2019 3 2 1776 8014 1 1 0 0 9 6 "Rental" 1166683
2021 3 2 2033 8373 1 0 0 0 7 7 "Rental" 1062040
2014 2 1 1058 3840 0 0 0 0 7 3 "Rental" 325852
2001 4 2 2190 8722 1 1 0 0 3 9 "Owner-Occupied" 780410
2014 4 3 2263 10331 1 1 0 0 1 8 "Owner-Occupied" 650461
2020 3 2 2089 7411 1 0 0 0 6 7 "Owner-Occupied" 1130602
2007 4 3 2366 11576 1 1 0 0 3 10 "Owner-Occupied" 843670
1964 4 2 2494 8889 1 0 1 0 1 9 "Owner-Occupied" 475035
1999 4 3 2446 9222 1 1 0 0 1 10 "Owner-Occupied" 484360
2002 3 2 1830 6397 1 0 0 0 8 5 "Rental" 601962
1985 3 2 1903 9640 1 0 0 0 7 8 "Owner-Occupied" 679258
2005 3 2 1846 5365 1 0 1 0 6 6 "Owner-Occupied" 1040795
2014 2 1 1797 6336 1 0 0 0 5 4 "Owner-Occupied" 424798
2011 3 2 2027 7095 1 1 0 0 5 7 "Owner-Occupied" 567205
2020 2 1 1226 4465 0 1 0 0 8 3 "Rental" 523809
2019 3 2 2110 4902 1 1 1 0 5 7 "Owner-Occupied" 849750
2016 3 1 2041 8483 1 1 0 0 9 4 "Owner-Occupied" 810002
2000 3 2 1543 4446 0 0 0 0 9 6 "Rental" 690934
2020 4 2 1965 6218 1 1 0 0 1 9 "Owner-Occupied" 624081
2018 3 2 1915 6250 1 1 0 0 3 5 "Owner-Occupied" 582661
2018 3 1 1878 5761 1 1 0 0 8 3 "Owner-Occupied" 661803
2011 3 2 1738 5038 1 1 0 0 8 1 "Owner-Occupied" 720285
2021 2 1 1649 5922 1 0 0 0 6 1 "Owner-Occupied" 658380
1995 3 1 2005 6572 1 1 0 0 9 6 "Owner-Occupied" 1046577
2021 1 1 1072 4823 0 0 0 0 4 1 "Rental" 368765
2018 6 3 2599 6022 1 1 1 1 1 8 "Owner-Occupied" 895674
2021 4 2 2137 8919 1 0 0 0 1 10 "Owner-Occupied" 723532
2020 3 2 2012 9234 1 0 0 0 8 9 "Owner-Occupied" 1147543
2020 2 1 1068 4759 0 0 0 0 6 5 "Rental" 411924
1996 3 2 1969 7071 1 1 0 0 4 3 "Owner-Occupied" 437632
2018 2 2 1810 6834 1 1 1 0 7 3 "Owner-Occupied" 921625
2017 2 1 1526 5844 1 0 0 0 5 7 "Rental" 504836
2016 4 3 2151 9348 1 1 0 0 1 10 "Owner-Occupied" 1015337
2002 1 1 990 3935 0 0 0 0 8 1 "Rental" 313319
2011 2 2 1887 5725 1 0 0 0 7 2 "Owner-Occupied" 755893
2004 2 1 1123 5676 0 0 0 0 5 2 "Rental" 373186
2016 1 1 1176 4241 0 0 0 0 5 7 "Rental" 419477
2000 4 3 2142 5906 1 1 1 0 1 9 "Owner-Occupied" 586243
2016 3 1 1869 5394 1 1 0 0 10 1 "Owner-Occupied" 802695
2021 3 2 2022 8498 1 0 0 0 6 6 "Owner-Occupied" 843113
2019 4 2 1967 6134 1 1 1 0 3 10 "Owner-Occupied" 990258
